E,U,Th
2.7855,18.723506234928422,0.0
2.7865,18.750318435139572,0.0
2.7875,18.777148445472083,0.0
2.7885,18.80399626626967,0.0
2.7895,18.76932313350259,0.0
2.7905,18.796118721868137,0.0
2.7915,18.82293206351457,0.0
2.7925,18.84976315877932,0.0
2.7935,18.81472147682478,0.0
2.7945,18.84149999310873,0.0
2.7955,18.868296205803745,0.0
2.7965,18.895110115241106,0.0
2.7975,18.85969849240298,0.0
2.7985,18.886459476235228,0.0
2.7995,18.91323809957994,0.0
2.8005,18.87752599852886,0.0
2.8015,18.904251407142542,0.0
2.8025,18.9309943980214,0.0
2.8035,18.95775497148593,0.0
2.8045,18.921670435379138,0.0
2.8055,18.948377447357323,0.0
2.8065,18.97510198465201,0.0
2.8075,19.001844047577908,0.0
2.8085,18.96538568416803,0.0
2.8095,18.9920738387805,0.0
2.8105,19.01877946173358,0.0
2.8115,19.0455025533363,0.0
2.8125,19.008668970183532,0.0
2.8135,19.035337806575292,0.0
2.8145,19.062024054305038,0.0
2.8155,19.024885814968286,0.0
2.8165,19.051517518151766,0.0
2.8175,19.07816657534531,0.0
2.8185,19.104832986848027,0.0
2.8195,19.067317032310413,0.0
2.8205,19.093928552247135,0.0
2.8215,19.120557369144777,0.0
2.8225,19.14720348329709,0.0
2.8235,19.109308420602776,0.0
2.8245,19.135899296102394,0.0
2.8255,19.162507411488498,0.0
2.8265,19.18913276704953,0.0
2.8275,19.15085720306253,0.0
2.8285,19.177426972818434,0.0
2.8295,19.20401392536156,0.0
2.8305,19.16542952517527,0.0
2.8315,19.191960602382427,0.0
2.8325,19.218508804973908,0.0
2.8335,19.245074133228982,0.0
2.8345,19.20610673508767,0.0
2.8355,19.232615840740223,0.0
2.8365,19.259142014634577,0.0
2.8375,19.28568525704498,0.0
2.8385,19.24633346732918,0.0
2.8395,19.272820139808,0.0
2.8405,19.29932382336253,0.0
2.8415,19.259660119227,0.0
2.8425,19.286106943183533,0.0
2.8435,19.31257072076109,0.0
2.8445,19.33905145222519,0.0
2.8455,19.299000859016203,0.0
2.8465,19.325424383444666,0.0
2.8475,19.351864804287036,0.0
2.8485,19.311500321384088,0.0
2.8495,19.337883245441084,0.0
2.8505,19.3642830084254,0.0
2.8515,19.39069961059419,0.0
2.8525,19.349945740604294,0.0
2.8535,19.376304498444874,0.0
2.8545,19.40268003796601,0.0
2.8555,19.429072359420246,0.0
2.8565,19.387927707979152,0.0
2.8575,19.414261837504753,0.0
2.8585,19.44061269144251,0.0
2.8595,19.399151070493332,0.0
2.8605,19.42544344262768,0.0
2.8615,19.451752481640003,0.0
2.8625,19.478078187774905,0.0
2.8635,19.436223286586316,0.0
2.8645,19.462490163217243,0.0
2.8655,19.488773649420086,0.0
2.8665,19.446599802468697,0.0
2.8675,19.472824169215862,0.0
2.8685,19.4990650879715,0.0
2.8695,19.525322558972523,0.0
2.8705,19.482752932516757,0.0
2.8715,19.508950936264473,0.0
2.8725,19.53516543467817,0.0
2.8735,19.492274885842225,0.0
2.8745,19.518429626976317,0.0
2.8755,19.54460080518464,0.0
2.8765,19.570788420696637,0.0
2.8775,19.52749959262842,0.0
2.8785,19.5536271029691,0.0
2.8795,19.579770993006278,0.0
2.8805,19.53615926558826,0.0
2.8815,19.56224276035547,0.0
2.8825,19.58834257719997,0.0
2.8835,19.61445871634405,0.0
2.8845,19.570446209516298,0.0
2.8855,19.596501605407475,0.0
2.8865,19.622573265964093,0.0
2.8875,19.578235882474793,0.0
2.8885,19.60424650960974,0.0
2.8895,19.63027334376439,0.0
2.8905,19.656316385154057,0.0
2.8915,19.61157572164086,0.0
2.8925,19.63755738153747,0.0
2.8935,19.6635551910089,0.0
2.8945,19.618487673189968,0.0
2.8955,19.64442381093152,0.0
2.8965,19.670376040576425,0.0
2.8975,19.696344362333324,0.0
2.8985,19.650871063452122,0.0
2.8995,19.676777365321943,0.0
2.9005,19.702699701618304,0.0
2.9015,19.65689757046422,0.0
2.9025,19.68275759657063,0.0
2.9035,19.708633599407232,0.0
2.9045,19.662501763193774,0.0
2.9055,19.68831516550924,0.0
2.9065,19.714144486847808,0.0
2.9075,19.7399897274088,0.0
2.9085,19.69344850318794,0.0
2.9095,19.719230794951642,0.0
2.9105,19.745028948217275,0.0
2.9115,19.698156040522008,0.0
2.9125,19.72389095459594,0.0
2.9135,19.74964167244094,0.0
2.9145,19.702436208293516,0.0
2.9155,19.72812339652528,0.0
2.9165,19.753826330786936,0.0
2.9175,19.779545011268976,0.0
2.9185,19.731926551353222,0.0
2.9195,19.75758135383193,0.0
2.9205,19.783251844777087,0.0
2.9215,19.73529884956408,0.0
2.9225,19.76090517202375,0.0
2.9235,19.78652712518601,0.0
2.9245,19.812164709235443,0.0
2.9255,19.76379621568304,0.0
2.9265,19.78936928278056,0.0
2.9275,19.81495792298901,0.0
2.9285,19.7662529150048,0.0
2.9295,19.791776747720373,0.0
2.9305,19.817316095760976,0.0
2.9315,19.768273700060007,0.0
2.9325,19.79374795004154,0.0
2.9335,19.819237657552677,0.0
2.9345,19.84474282276986,0.0
2.9355,19.795281319658084,0.0
2.9365,19.820721038243832,0.0
2.9375,19.846176156728372,0.0
2.9385,19.79637528636357,0.0
2.9395,19.82176466759409,0.0
2.9405,19.847169390906956,0.0
2.9415,19.797028279832556,0.0
2.9425,19.82236697524459,0.0
2.9435,19.847720954913388,0.0
2.9445,19.797238729622073,0.0
2.9455,19.82252639071934,0.0
2.9465,19.84782927823881,0.0
2.9475,19.87314739234683,0.0
2.9485,19.822241343426732,0.0
2.9495,19.84749279025915,0.0
2.9505,19.872759405834405,0.0
2.9515,19.8215102626609,0.0
2.9525,19.84670992023651,0.0
2.9535,19.871924688700528,0.0
2.9545,19.82033157760331,0.0
2.9555,19.845479097320634,0.0
2.9565,19.870641670063392,0.0
2.9575,19.895819295990556,0.0
2.9585,19.843798750550288,0.0
2.9595,19.868908778930606,0.0
2.9605,19.89403380262169,0.0
2.9615,19.841667308854582,0.0
2.9625,19.866724444200575,0.0
2.9635,19.891796516975333,0.0
2.9645,19.83908320105434,0.0
2.9655,19.864087094663777,0.0
2.9665,19.889105867811736,0.0
2.9675,19.836044855863403,0.0
2.9685,19.860995159004094,0.0
2.9695,19.885960283784968,0.0
2.9705,19.83255070189,0.0
2.9715,19.857447065800148,0.0
2.9725,19.882358193444148,0.0
2.9735,19.90728408496987,0.0
2.9745,19.85344124352658,0.0
2.9755,19.878298025234795,0.0
2.9765,19.903169512908462,0.0
2.9775,19.84897612055527,0.0
2.9785,19.873778207500074,0.0
2.9795,19.898594942486277,0.0
2.9805,19.844050125156645,0.0
2.9815,19.868797168482025,0.0
2.9825,19.893558801917074,0.0
2.9835,19.838661685500828,0.0
2.9845,19.863353336322742,0.0
2.9855,19.88805951931505,0.0
2.9865,19.912780234617248,0.0
2.9875,19.857445139065668,0.0
2.9885,19.88209552269606,0.0
2.9895,19.906760380687665,0.0
2.9905,19.85107100465673,0.0
2.9915,19.87566523997876,0.0
2.9925,19.900273891706036,0.0
2.9935,19.84422936094551,0.0
2.9945,19.86876709898589,0.0
2.9955,19.89331919546823,0.0
2.9965,19.836918635686413,0.0
2.9975,19.861399527445254,0.0
2.9985,19.885894719675672,0.0
2.9995,19.829137256539788,0.0
3.0005,19.853560952991007,0.0
3.0015,19.87799889193632,0.0
3.0025,19.820883651073103,0.0
3.0035,19.84524980316467,0.0
3.0045,19.869630139765906,0.0
3.0055,19.812156246761983,0.0
3.0065,19.83646450541629,0.0
3.0075,19.86078689058896,0.0
3.0085,19.88512340240624,0.0
3.0095,19.827203487105532,0.0
3.0105,19.85146757173997,0.0
3.0115,19.875745725019176,0.0
3.0125,19.81746517550268,0.0
3.0135,19.84167061046435,0.0
3.0145,19.86589005606428,0.0
3.0155,19.80724799778977,0.0
3.0165,19.831394433919566,0.0
3.0175,19.855554822674513,0.0
3.0185,19.796550381061643,0.0
3.0195,19.820637469176155,0.0
3.0205,19.844738451896237,0.0
3.0215,19.785370752326887,0.0
3.0225,19.809398143218775,0.0
3.0235,19.833439370690154,0.0
3.0245,19.773707538508923,0.0
3.0255,19.797674882947135,0.0
3.0265,19.821656005932468,0.0
3.0275,19.761559166446965,0.0
3.0285,19.785466115177073,0.0
3.0295,19.809386784415647,0.0
3.0305,19.748924062897093,0.0
3.0315,19.772770266641512,0.0
3.0325,19.796630132849607,0.0
3.0335,19.82050366163407,0.0
3.0345,19.75958576399145,0.0
3.0355,19.78338447786255,0.0
3.0365,19.807196796257575,0.0
3.0375,19.745911033796848,0.0
3.0385,19.769648246002003,0.0
3.0395,19.793399004672608,0.0
3.0405,19.731744502547645,0.0
3.0415,19.755419863735685,0.0
3.0425,19.77910871332476,0.0
3.0435,19.717084596654644,0.0
3.0445,19.740697757452466,0.0
3.0455,19.764324348581045,0.0
3.0465,19.701929742450496,0.0
3.0475,19.72548035346327,0.0
3.0485,19.74904433673081,0.0
3.0495,19.686278366190493,0.0
3.0505,19.709766078002044,0.0
3.0515,19.73326710398659,0.0
3.0525,19.67012889405355,0.0
3.0535,19.693553357226495,0.0
3.0545,19.71699107648506,0.0
3.0555,19.653479752143063,0.0
3.0565,19.676840617219142,0.0
3.0575,19.70021468028787,0.0
3.0585,19.636329366487796,0.0
3.0595,19.659626283988043,0.0
3.0605,19.68293634138252,0.0
3.0615,19.61867616304266,0.0
3.0625,19.641908783467734,0.0
3.0635,19.66515448568317,0.0
3.0645,19.600518567689665,0.0
3.0655,19.623686541520048,0.0
3.0665,19.646867539031568,0.0
3.0675,19.581855006238676,0.0
3.0685,19.60495798393491,0.0
3.0695,19.628073927197768,0.0
3.0705,19.56268390442829,0.0
3.0715,19.585721536431222,0.0
3.0725,19.60877207588104,0.0
3.0735,19.543003687926603,0.0
3.0745,19.565975624657618,0.0
3.0755,19.58896041071062,0.0
3.0765,19.52281278233202,0.0
3.0775,19.54571867419329,0.0
3.0785,19.568637357246512,0.0
3.0795,19.502109613174106,0.0
3.0805,19.524949110548732,0.0
3.0815,19.547801340980314,0.0
3.0825,19.48089260591425,0.0
3.0835,19.503665359166618,0.0
3.0845,19.52645078733593,0.0
3.0855,19.45916018594656,0.0
3.0865,19.481865845422462,0.0
3.0875,19.50458412167038,0.0
3.0885,19.436910778598524,0.0
3.0895,19.4595489946254,0.0
3.0905,19.482199769274533,0.0
3.0915,19.414142809131828,0.0
3.0925,19.436713232018988,0.0
3.0935,19.459296155373853,0.0
3.0945,19.390854702743063,0.0
3.0955,19.41335698278189,0.0
3.0965,19.435871705129134,0.0
3.0975,19.36704488456444,0.0
3.0985,19.38947867202863,0.0
3.0995,19.41192484363727,0.0
3.1005,19.342711779664555,0.0
3.1015,19.36507672481027,0.0
3.1025,19.387453995931853,0.0
3.1035,19.31785381304907,0.0
3.1045,19.340149566115162,0.0
3.1055,19.362457586984004,0.0
3.1065,19.292469409661425,0.0
3.1075,19.314695620869664,0.0
3.1085,19.336934041702996,0.0
3.1095,19.26655699438351,0.0
3.1105,19.288713313938743,0.0
3.1115,19.31088178493699,0.0
3.1125,19.24011499203637,0.0
3.1135,19.262201070126757,0.0
3.1145,19.284299241473665,0.0
3.1155,19.213141827380923,0.0
3.1165,19.235157314178057,0.0
3.1175,19.25718483604091,0.0
3.1185,19.1856359251185,0.0
3.1195,19.207580470777685,0.0
3.1205,19.229536993307473,0.0
3.1215,19.15759570989165,0.0
3.1225,19.17946896455203,0.0
3.1235,19.201354137883673,0.0
3.1245,19.129019606284658,0.0
3.1255,19.150821220069446,0.0
3.1265,19.172634694321953,0.0
3.1275,19.09990603882431,0.0
3.1285,19.1216356618409,0.0
3.1295,19.143377087117564,0.0
3.1305,19.070253431980447,0.0
3.1315,19.09191071432066,0.0
3.1325,19.113579740709202,0.0
3.1335,19.04006021016657,0.0
3.1345,19.061644801906827,0.0
3.1355,19.083241079479624,0.0
3.1365,19.009324797740522,0.0
3.1375,19.030836348941992,0.0
3.1385,19.052359527756213,0.0
3.1395,18.97804561900508,0.0
3.1405,18.999483779713838,0.0
3.1415,19.02093350981166,0.0
3.1425,18.946221098208525,0.0
3.1435,18.967585518455778,0.0
3.1445,18.988961449864476,0.0
3.1455,18.91384965954525,0.0
3.1465,18.93513998934746,0.0
3.1475,18.95644177207967,0.0
3.1485,18.880929727156342,0.0
3.1495,18.902145616515423,0.0
3.1505,18.92337290056925,0.0
3.1515,18.847459725130214,0.0
3.1525,18.86860082403365,0.0
3.1535,18.889753259392847,0.0
3.1545,18.813438077503086,0.0
3.1555,18.834504035924144,0.0
3.1565,18.757883960265204,0.0
3.1575,18.778863208259573,0.0
3.1585,18.799853676157458,0.0
3.1595,18.722830075667744,0.0
3.1605,18.74373354133331,0.0
3.1615,18.764648168653295,0.0
3.1625,18.687220167335553,0.0
3.1635,18.708047500607424,0.0
3.1645,18.72888593728101,0.0
3.1655,18.651052659115496,0.0
3.1665,18.67180350991513,0.0
3.1675,18.6925654058602,0.0
3.1685,18.614325974804867,0.0
3.1695,18.634999993040207,0.0
3.1705,18.65568499816122,0.0
3.1715,18.577038538151935,0.0
3.1725,18.597635373717566,0.0
3.1735,18.618243137905658,0.0
3.1745,18.539188772856484,0.0
3.1755,18.559708075633804,0.0
3.1765,18.580238248766925,0.0
3.1775,18.500775102570284,0.0
3.1785,18.521216522427647,0.0
3.1795,18.541668754370765,0.0
3.1805,18.46179595089768,0.0
3.1815,18.4821591376905,0.0
3.1825,18.502533078295713,0.0
3.1835,18.42224974139602,0.0
3.1845,18.44253434496697,0.0
3.1855,18.462829644073633,0.0
3.1865,18.382134897576194,0.0
3.1875,18.402340567755314,0.0
3.1885,18.422556875190207,0.0
3.1895,18.341449842903142,0.0
3.1905,18.36157622950799,0.0
3.1915,18.280156768593255,0.0
3.1925,18.300193000796288,0.0
3.1935,18.320239753632062,0.0
3.1945,18.238406488114343,0.0
3.1955,18.258362794630074,0.0
3.1965,18.278329563489777,0.0
3.1975,18.196081617121926,0.0
3.1985,18.215957647734395,0.0
3.1995,18.23584408239894,0.0
3.2005,18.153180578913844,0.0
3.2015,18.172975983395087,0.0
3.2025,18.19278173363345,0.0
3.2035,18.109701796744172,0.0
3.2045,18.129416224854406,0.0
3.2055,18.14914094042373,0.0
3.2065,18.065643693823738,0.0
3.2075,18.08527679531145,0.0
3.2085,18.10492012595722,0.0
3.2095,18.02100469332054,0.0
3.2105,18.04055611792264,0.0
3.2115,18.06011771337874,0.0
3.2125,17.97578321836023,0.0
3.2135,17.99525261580212,0.0
3.2145,18.014732125791063,0.0
3.2155,17.92997769202652,0.0
3.2165,17.949364712022287,0.0
3.2175,17.968761786255218,0.0
3.2185,17.883586537361634,0.0
3.2195,17.90289082961414,0.0
3.2205,17.817396900727946,0.0
3.2215,17.836608177366724,0.0
3.2225,17.85582939156774,0.0
3.2235,17.769913128416512,0.0
3.2245,17.78904103500235,0.0
3.2255,17.808178820832655,0.0
3.2265,17.721839346983206,0.0
3.2275,17.740883533188818,0.0
3.2285,17.759937540318344,0.0
3.2295,17.673173979319333,0.0
3.2305,17.69213409480667,0.0
3.2315,17.711103972894612,0.0
3.2325,17.62391544827672,0.0
3.2335,17.64279114269705,0.0
3.2345,17.661676541391973,0.0
3.2355,17.57406217666806,0.0
3.2365,17.59285309966215,0.0
3.2375,17.611653668602088,0.0
3.2385,17.52361258726741,0.0
3.2395,17.542318388465564,0.0
3.2405,17.453954303026485,0.0
3.2415,17.4725651028105,0.0
3.2425,17.491185431832726,0.0
3.2435,17.402393110441302,0.0
3.2445,17.420918145995184,0.0
3.2455,17.439452652451262,0.0
3.2465,17.350231218555777,0.0
3.2475,17.36867013948181,0.0
3.2485,17.387118472971434,0.0
3.2495,17.297467050003142,0.0
3.2505,17.31581950589359,0.0
3.2515,17.33418131600646,0.0
3.2525,17.244099027379804,0.0
3.2535,17.262364667817,0.0
3.2545,17.280639604132947,0.0
3.2555,17.19012557324569,0.0
3.2565,17.208304047802148,0.0
3.2575,17.226491759891204,0.0
3.2585,17.135545110124582,0.0
3.2595,17.15363606836316,0.0
3.2605,17.062362089825275,0.0
3.2615,17.080356060504563,0.0
3.2625,17.098359151978492,0.0
3.2635,17.00665103502705,0.0
3.2645,17.024556846838347,0.0
3.2655,17.042471721091353,0.0
3.2665,16.950328589063602,0.0
3.2675,16.968145891543642,0.0
3.2685,16.985972198110048,0.0
3.2695,16.893393174327272,0.0
3.2705,16.911121617003445,0.0
3.2715,16.928859005408313,0.0
3.2725,0.014620600685126554,0.0
3.2735,0.014635918965886698,0.0
3.2745,0.01465124496462493,0.0
3.2755,0.01466657868137255,0.0
3.2765,0.014681920116160803,0.0
3.2775,0.014585926320013114,0.0
3.2785,0.014601166851044478,0.0
3.2795,0.014616415041738974,0.0
3.2805,0.014631670892127257,0.0
3.2815,0.014646934402239926,0.0
3.2825,0.014662205572107503,0.0
3.2835,0.01467748440176036,0.0
3.2845,0.014692770891228854,0.0
3.2855,0.014708065040543243,0.0
3.2865,0.014723366849733716,0.0
3.2875,0.01473867631883033,0.0
3.2885,0.014753993447863122,0.0
3.2895,0.014769318236862013,0.0
3.2905,0.01478465068585686,0.0
3.2915,0.014799990794877415,0.0
3.2925,0.014815338563953383,0.0
3.2935,0.01471748258858677,0.0
3.2945,0.01473272840237165,0.0
3.2955,0.014747981817826132,0.0
3.2965,0.014763242834979378,0.0
3.2975,0.014778511453860457,0.0
3.2985,0.01479378767449836,0.0
3.2995,0.014809071496921983,0.0
3.3005,0.014824362921160171,0.0
3.3015,0.014839661947241697,0.0
3.3025,0.014854968575195233,0.0
3.3035,0.01487028280504938,0.0
3.3045,0.014885604636832663,0.0
3.3055,0.014900934070573538,0.0
3.3065,0.0149162711063004,0.0
3.3075,0.014931615744041516,0.0
3.3085,0.014946967983825128,0.0
3.3095,0.014962327825679396,0.0
3.3105,0.014862482229096738,0.0
3.3115,0.014877739005591212,0.0
3.3125,0.014893003325762225,0.0
3.3135,0.014908275189637391,0.0
3.3145,0.014923554597244303,0.0
3.3155,0.014938841548610452,0.0
3.3165,0.014954136043763225,0.0
3.3175,0.014969438082729993,0.0
3.3185,0.014984747665538015,0.0
3.3195,0.01500006479221451,0.0
3.3205,0.01501538946278658,0.0
3.3215,0.015030721677281299,0.0
3.3225,0.015046061435725644,0.0
3.3235,0.015061408738146537,0.0
3.3245,0.015076763584570805,0.0
3.3255,0.014975132750412635,0.0
3.3265,0.01499038353814476,0.0
3.3275,0.01500564181147911,0.0
3.3285,0.015020907570442025,0.0
3.3295,0.015036180815059797,0.0
3.3305,0.015051461545358647,0.0
3.3315,0.015066749761364715,0.0
3.3325,0.015082045463104075,0.0
3.3335,0.015097348650602735,0.0
3.3345,0.015112659323886644,0.0
3.3355,0.015127977482981678,0.0
3.3365,0.015143303127913628,0.0
3.3375,0.015158636258708238,0.0
3.3385,0.015173976875391177,0.0
3.3395,0.015189324977988037,0.0
3.3405,0.015204680566524374,0.0
3.3415,0.01510113705008012,0.0
3.3425,0.015116387528067876,0.0
3.3435,0.015131645433586804,0.0
3.3445,0.015146910766661978,0.0
3.3455,0.015162183527318395,0.0
3.3465,0.015177463715581,0.0
3.3475,0.015192751331474675,0.0
3.3485,0.015208046375024226,0.0
3.3495,0.015223348846254385,0.0
3.3505,0.015238658745189856,0.0
3.3515,0.01525397607185525,0.0
3.3525,0.015269300826275103,0.0
3.3535,0.01528463300847392,0.0
3.3545,0.015299972618476121,0.0
3.3555,0.015315319656306082,0.0
3.3565,0.015209960152523598,0.0
3.3575,0.015225201086290078,0.0
3.3585,0.015240449389469609,0.0
3.3595,0.015255705062086112,0.0
3.3605,0.015270968104163438,0.0
3.3615,0.015286238515725381,0.0
3.3625,0.015301516296795686,0.0
3.3635,0.015316801447398026,0.0
3.3645,0.015332093967556006,0.0
3.3655,0.015347393857293178,0.0
3.3665,0.015362701116633027,0.0
3.3675,0.01537801574559901,0.0
3.3685,0.015393337744214452,0.0
3.3695,0.015408667112502699,0.0
3.3705,0.015424003850486985,0.0
3.3715,0.015316813450585809,0.0
3.3725,0.0153320430909091,0.0
3.3735,0.015347280042507598,0.0
3.3745,0.015362524305404156,0.0
3.3755,0.015377775879621544,0.0
3.3765,0.015393034765182443,0.0
3.3775,0.015408300962109541,0.0
3.3785,0.015423574470425415,0.0
3.3795,0.01543885529015259,0.0
3.3805,0.01545414342131357,0.0
3.3815,0.015469438863930748,0.0
3.3825,0.015484741618026506,0.0
3.3835,0.015500051683623147,0.0
3.3845,0.015515369060742905,0.0
3.3855,0.015530693749407992,0.0
3.3865,0.015421657543643396,0.0
3.3875,0.015436874140970893,0.0
3.3885,0.015452097991417049,0.0
3.3895,0.015467329095003656,0.0
3.3905,0.01548256745175244,0.0
3.3915,0.015497813061685104,0.0
3.3925,0.015513065924823245,0.0
3.3935,0.015528326041188452,0.0
3.3945,0.015543593410802223,0.0
3.3955,0.015558868033686028,0.0
3.3965,0.01557414990986127,0.0
3.3975,0.01558943903934929,0.0
3.3985,0.015604735422171388,0.0
3.3995,0.01562003905834882,0.0
3.4005,0.015509258416064833,0.0
3.4015,0.015524453025605506,0.0
3.4025,0.0155396548300696,0.0
3.4035,0.015554863829477957,0.0
3.4045,0.015570080023851395,0.0
3.4055,0.015585303413210655,0.0
3.4065,0.015600533997576436,0.0
3.4075,0.015615771776969397,0.0
3.4085,0.015631016751410123,0.0
3.4095,0.015646268920919155,0.0
3.4105,0.01566152828551699,0.0
3.4115,0.015676794845224072,0.0
3.4125,0.01569206860006077,0.0
3.4135,0.015707349550047447,0.0
3.4145,0.015594811372479115,0.0
3.4155,0.01560998236046598,0.0
3.4165,0.015625160485165848,0.0
3.4175,0.01564034574659871,0.0
3.4185,0.015655538144784476,0.0
3.4195,0.015670737679743023,0.0
3.4205,0.015685944351494154,0.0
3.4215,0.015701158160057644,0.0
3.4225,0.015716379105453225,0.0
3.4235,0.01573160718770055,0.0
3.4245,0.015746842406819245,0.0
3.4255,0.01576208476282889,0.0
3.4265,0.015777334255748985,0.0
3.4275,0.01579259088559903,0.0
3.4285,0.01567828207328041,0.0
3.4295,0.01569342780570618,0.0
3.4305,0.015708580616620123,0.0
3.4315,0.015723740506041358,0.0
3.4325,0.01573890747398893,0.0
3.4335,0.015754081520481897,0.0
3.4345,0.01576926264553923,0.0
3.4355,0.015784450849179853,0.0
3.4365,0.01579964613142265,0.0
3.4375,0.01581484849228646,0.0
3.4385,0.015830057931790084,0.0
3.4395,0.015845274449952245,0.0
3.4405,0.015860498046791665,0.0
3.4415,0.015875728722326964,0.0
3.4425,0.015759636175117456,0.0
3.4435,0.015774755017745085,0.0
3.4445,0.015789880880622213,0.0
3.4455,0.015805013763767136,0.0
3.4465,0.015820153667198127,0.0
3.4475,0.01583530059093341,0.0
3.4485,0.015850454534991173,0.0
3.4495,0.015865615499389522,0.0
3.4505,0.01588078348414658,0.0
3.4515,0.015895958489280358,0.0
3.4525,0.01591114051480888,0.0
3.4535,0.01592632956075007,0.0
3.4545,0.015941525627121863,0.0
3.4555,0.015823755974659265,0.0
3.4565,0.015838839331051752,0.0
3.4575,0.015853929649424253,0.0
3.4585,0.01586902692979436,0.0
3.4595,0.01588413117217963,0.0
3.4605,0.015899242376597542,0.0
3.4615,0.015914360543065564,0.0
3.4625,0.01592948567160111,0.0
3.4635,0.015944617762221544,0.0
3.4645,0.01595975681494421,0.0
3.4655,0.01597490282978637,0.0
3.4665,0.015990055806765276,0.0
3.4675,0.016005215745898124,0.0
3.4685,0.016020382647202094,0.0
3.4695,0.01590080393497415,0.0
3.4705,0.015915857190707785,0.0
3.4715,0.015930917350157673,0.0
3.4725,0.015945984413340674,0.0
3.4735,0.01596105838027359,0.0
3.4745,0.015976139250973184,0.0
3.4755,0.01599122702545618,0.0
3.4765,0.016006321703739262,0.0
3.4775,0.016021423285839075,0.0
3.4785,0.016036531771772226,0.0
3.4795,0.01605164716155527,0.0
3.4805,0.01606676945520474,0.0
3.4815,0.0160818986527371,0.0
3.4825,0.015960619205404668,0.0
3.4835,0.015975633880198317,0.0
3.4845,0.01599065540041618,0.0
3.4855,0.01600568376607443,0.0
3.4865,0.016020718977189208,0.0
3.4875,0.016035761033776623,0.0
3.4885,0.016050809935852745,0.0
3.4895,0.016065865683433597,0.0
3.4905,0.01608092827653516,0.0
3.4915,0.01609599771517339,0.0
3.4925,0.016111073999364203,0.0
3.4935,0.016126157129123467,0.0
3.4945,0.01614124710446701,0.0
3.4955,0.016018255515791727,0.0
3.4965,0.016033230091184018,0.0
3.4975,0.016048211453698183,0.0
3.4985,0.016063199603349773,0.0
3.4995,0.016078194540154304,0.0
3.5005,0.016093196264127245,0.0
3.5015,0.016108204775284036,0.0
3.5025,0.016123220073640067,0.0
3.5035,0.016138242159210697,0.0
3.5045,0.01615327103201127,0.0
3.5055,0.016168306692057044,0.0
3.5065,0.016183349139363284,0.0
3.5075,0.01605875700865256,0.0
3.5085,0.01607368323723333,0.0
3.5095,0.016088616194608826,0.0
3.5105,0.016103555880794027,0.0
3.5115,0.016118502295803874,0.0
3.5125,0.016133455439653277,0.0
3.5135,0.016148415312357084,0.0
3.5145,0.016163381913930127,0.0
3.5155,0.016178355244387217,0.0
3.5165,0.01619333530374311,0.0
3.5175,0.016208322092012506,0.0
3.5185,0.016223315609210122,0.0
3.5195,0.016238315855350596,0.0
3.5205,0.016111989588444665,0.0
3.5215,0.016126872738566247,0.0
3.5225,0.01614176255916153,0.0
3.5235,0.01615665905024487,0.0
3.5245,0.016171562211830654,0.0
3.5255,0.016186472043933184,0.0
3.5265,0.016201388546566747,0.0
3.5275,0.01621631171974559,0.0
3.5285,0.016231241563483944,0.0
3.5295,0.016246178077795975,0.0
3.5305,0.016261121262695837,0.0
3.5315,0.01627607111819766,0.0
3.5325,0.01629102764431551,0.0
3.5335,0.016162955833685697,0.0
3.5345,0.016177794386451488,0.0
3.5355,0.016192639551360806,0.0
3.5365,0.016207491328427498,0.0
3.5375,0.016222349717665337,0.0
3.5385,0.016237214719088094,0.0
3.5395,0.016252086332709515,0.0
3.5405,0.016266964558543266,0.0
3.5415,0.016281849396603022,0.0
3.5425,0.01629674084690242,0.0
3.5435,0.01631163890945506,0.0
3.5445,0.016326543584274506,0.0
3.5455,0.016196840226494882,0.0
3.5465,0.016211626109079717,0.0
3.5475,0.016226418545455874,0.0
3.5485,0.016241217535636687,0.0
3.5495,0.01625602307963542,0.0
3.5505,0.016270835177465345,0.0
3.5515,0.016285653829139685,0.0
3.5525,0.016300479034671654,0.0
3.5535,0.016315310794074382,0.0
3.5545,0.016330149107361025,0.0
3.5555,0.016344993974544676,0.0
3.5565,0.016359845395638433,0.0
3.5575,0.016228500661988735,0.0
3.5585,0.016243232471933232,0.0
3.5595,0.01625797077730945,0.0
3.5605,0.01627271557813021,0.0
3.5615,0.01628746687440833,0.0
3.5625,0.016302224666156575,0.0
3.5635,0.016316988953387693,0.0
3.5645,0.01633175973611439,0.0
3.5655,0.01634653701434936,0.0
3.5665,0.016361320788105253,0.0
3.5675,0.016376111057394706,0.0
3.5685,0.016390907822230294,0.0
3.5695,0.016257911883682044,0.0
3.5705,0.016272588218422684,0.0
3.5715,0.0162872709902283,0.0
3.5725,0.01630196019911128,0.0
3.5735,0.016316655845083943,0.0
3.5745,0.016331357928158607,0.0
3.5755,0.016346066448347542,0.0
3.5765,0.016360781405663005,0.0
3.5775,0.016375502800117226,0.0
3.5785,0.01639023063172239,0.0
3.5795,0.01640496490049066,0.0
3.5805,0.01641970560643418,0.0
3.5815,0.016285048633659937,0.0
3.5825,0.01629966809053271,0.0
3.5835,0.01631429392609688,0.0
3.5845,0.01632892614036435,0.0
3.5855,0.016343564733347016,0.0
3.5865,0.016358209705056737,0.0
3.5875,0.016372861055505353,0.0
3.5885,0.01638751878470467,0.0
